code,title,reason,icd10_crosswalk,suggested_bucket
SN08,Prostatic enlargement disorder (TM2),no_range,,
SN09,Spermatorrhoea disorder (TM2),no_range,,
SN0A,Phimosis disorder (TM2),no_range,,
SN0Y,Other specified male Reproductive System disorders (TM2),no_range,,
SN0Z,"Male Reproductive System disorders (TM2), unspecified",no_range,,
SN10,Decreased breastmilk disorder (TM2),no_range,,
SN11,Vitiated breast milk disorder (TM2),no_range,,
SN12,Recurrent pregnancy loss disorder (TM2),no_range,,
SN1Y,Other specified pregnancy and childbirth related disorders (TM2),no_range,,
SN1Z,"Pregnancy and childbirth related disorders (TM2), unspecified",no_range,,
SN30,Gonorrhoea disorder (TM2),no_range,,
SN31,Syphillis disorder (TM2),no_range,,
SN3Y,Other specified urinary and reproductive system disorders (TM2),no_range,,
SN3Z,"Urinary and reproductive system disorders (TM2), unspecified",no_range,,
SN40,Dermatitis disorder (TM2),no_range,,
SN41,Discoloration of body disorder (TM2),no_range,,
SN42,Dryness of skin disorder (TM2),no_range,,
SN43,Eczema disorder (TM2),no_range,,
SN44,Foul body smelling disorder (TM2),no_range,,
SN45,Excess of sweat disorder (TM2),no_range,,
SN46,Scabies disorder (TM2),no_range,,
SN47,Dracunculosis disorder (TM2),no_range,,
SN48,Intertrigo disorder (TM2),no_range,,
SN49,Integumentary disorder (TM2),no_range,,
SN4A,Psoriasis disorder (TM2),no_range,,
SN4B,Ichthyosis disorder (TM2),no_range,,
SN4C,Scaling of scalp and forehead skin disorder (TM2),no_range,,
SN4D,Vitiligo disorder (TM2),no_range,,
SN4E,Lentigo disorder (TM2),no_range,,
SN4F,Birth mark - blackish red disorder (TM2),no_range,,
SN4G,Melasma disorder (TM2),no_range,,
SN4H,Mole disorder (TM2),no_range,,
SN4J,Black red skin lesion disorder (TM2),no_range,,
SN4K,Urticaria disorder (TM2),no_range,,
SN4L,Wheal disorder (TM2),no_range,,
SN4M,Boil disorder (TM2),no_range,,
SN4N,Prickly heat disorder (TM2),no_range,,
SN4P,Pemphigus vulgaris disorder (TM2),no_range,,
SN4Q,Scar marks disorder (TM2),no_range,,
SN4R,Roughness of skin disorder (TM2),no_range,,
SN4S,Verruca disorder (TM2),no_range,,
SN4T,Herpes disorder (TM2),no_range,,
SN4U,Ring worm infection disorder (TM2),no_range,,
SN4V,Acne disorder (TM2),no_range,,
SN4W,Ulcer disorder (TM2),no_range,,
SN5Y,Other specified skin disorders (TM2),no_range,,
SN5Z,"Skin disorders (TM2), unspecified",no_range,,
SN60,Brittle nails disorder (TM2),no_range,,
SN6Y,Other specified nail disorders (TM2),no_range,,
SN6Z,"Nail disorders (TM2), unspecified",no_range,,
SN70,Furunculosis of scalp disorder (TM2),no_range,,
SN71,Baldness disorder (TM2),no_range,,
SN72,Folliculitis disorder (TM2),no_range,,
SN73,Premature greying of hair disorder (TM2),no_range,,
SN7Y,Other specified hair disorders (TM2),no_range,,
SN7Z,"Hair disorders (TM2), unspecified",no_range,,
SN90,Patchy alopecia disorder (TM2),no_range,,
SN91,Dandruff disorder (TM2),no_range,,
SN92,Carbuncle disorder (TM2),no_range,,
SN9Y,"Other specified skin, nail and hair disorders (TM2)",no_range,,
SN9Z,"Skin, nail and hair disorders (TM2), unspecified",no_range,,
SP00,Osteoporosis disorder (TM2),no_range,,
SP0Y,Other specified bone disorders (TM2),no_range,,
SP0Z,"Bone disorders (TM2), unspecified",no_range,,
SP10,Polyarthritis disorder (TM2),no_range,,
SP11,Rheumatism disorder (TM2),no_range,,
SP12,Osteoarthritis disorder (TM2),no_range,,
SP13,Hip joint pain disorder (TM2),no_range,,
SP14,Gout disorder (TM2),no_range,,
SP15,Frozen shoulder disorder (TM2),no_range,,
SP1Y,Other specified joint disorders (TM2),no_range,,
SP1Z,"Joint disorders (TM2), unspecified",no_range,,
SP20,"Muscle pain, twisting disorder (TM2)",no_range,,
SP21,Atony disorder (TM2),no_range,,
SP2Y,Other specified muscle disorders (TM2),no_range,,
SP2Z,"Muscle disorders (TM2), unspecified",no_range,,
SP40,Achillodynia disorder (TM2),no_range,,
SP41,Sciatica disorder (TM2),no_range,,
SP42,Lumbar spondylosis disorder (TM2),no_range,,
SP43,Lumbo-sacroiliac disorder (TM2),no_range,,
SP44,Torticollis disorder (TM2),no_range,,
SP45,Cervical spondylosis disorder (TM2),no_range,,
SP4Y,"Other specified bone, joint and muscle disorders (TM2)",no_range,,
SP4Z,"Bone, joint and muscle disorders (TM2), unspecified",no_range,,
SP50,Enteric fever disorder (TM2),no_range,,
SP51,Fever disorder (TM2),no_range,,
SP52,Fever disorder with excessive salivation (TM2),no_range,,
SP53,High fever disorder with yellow discouloration (TM2),no_range,,
SP54,Fever with body pain disorder (TM2),no_range,,
SP55,Fever with chills disorder (TM2),no_range,,
SP56,High grade fever disorder (TM2),no_range,,
SP57,Intermittent fever disorder (TM2),no_range,,
SP58,Continuous fever disorder (TM2),no_range,,
SP59,Fever disorder due to external factor (TM2),no_range,,
SP5A,Inflammation with morbid matter disorder (TM2),no_range,,
SP5B,Consumptive disorder (TM2),no_range,,
SP5Y,Other specified febricity disorders (TM2),no_range,,
SP5Z,"Febricity disorders (TM2), unspecified",no_range,,
SP60,Diabetes mellitus disorder (TM2),no_range,,
SP61,Emaciation disorder (TM2),no_range,,
SP62,High fat disorder (TM2),no_range,,
SP63,Polydipsia disorder (TM2),no_range,,
SP64,Obesity disorder (TM2),no_range,,
SP6Y,Other specified metabolic disorders (TM2),no_range,,
SP6Z,"Metabolic disorders (TM2), unspecified",no_range,,
SP70,Lipoma disorder (TM2),no_range,,
SP71,Benign tumour disorder (TM2),no_range,,
SP72,Deep rooted spreading tumour disorder (TM2),no_range,,
SP7Y,Other specified tumours disorders (TM2),no_range,,
SP7Z,"Tumours disorders (TM2), unspecified",no_range,,
SP90,Abscess disorder (TM2),no_range,,
SP91,Generalised oedema disorder (TM2),no_range,,
SP92,Oedema disorder (TM2),no_range,,
SP93,Impaired immunity disorder (TM2),no_range,,
SP94,Inflammation disorder (TM2),no_range,,
SP95,Excessive yawning disorder (TM2),no_range,,
SP96,Laziness disorder (TM2),no_range,,
SP97,Severe fatigue disorder (TM2),no_range,,
SP98,Syncope disorder (TM2),no_range,,
SP99,Pruritus disorder (TM2),no_range,,
SP9A,General debility disorder (TM2),no_range,,
SP9Y,Other specified disorders affecting the whole body (TM2),no_range,,
SP9Z,"Disorders affecting the whole body (TM2), unspecified",no_range,,
SQ00,Delirium disorder (TM2),no_range,,
SQ01,Hallucination disorder (TM2),no_range,,
SQ02,Hysteria disorder (TM2),no_range,,
SQ03,Insanity disorder (TM2),no_range,,
SQ04,Depressive disorder (TM2),no_range,,
SQ05,"Lack of concentration, confusion disorder (TM2)",no_range,,
SQ0Y,Other specified mental disorders (TM2),no_range,,
SQ0Z,"Mental disorders (TM2), unspecified",no_range,,
SQ10,Anxiety ephemeral fever disorder (TM2),no_range,,
SQ1Y,Other specified emotional disorders (TM2),no_range,,
SQ1Z,"Emotional disorders (TM2), unspecified",no_range,,
SQ20,Alcoholism disorder (TM2),no_range,,
SQ21,Egomania disorder (TM2),no_range,,
SQ22,Non alcoholic intoxication disorder (TM2),no_range,,
SQ23,Panic attack disorder (TM2),no_range,,
SQ24,Insomnia disorder (TM2),no_range,,
SQ2Y,Other specified behavioural disorders (TM2),no_range,,
SQ2Z,"Behavioural disorders (TM2), unspecified",no_range,,
SQ40,Hypersomnia disorder (TM2),no_range,,
SQ41,Lycanthropy disorder (TM2),no_range,,
SQ4Y,"Other specified mental, emotional and behavioural disorders (TM2)",no_range,,
SQ4Z,"Mental, emotional and behavioural disorders (TM2), unspecified",no_range,,
SQ50,Worm infestation disorder (TM2),no_range,,
SQ5Y,Other specified infestation disorders (TM2),no_range,,
SQ5Z,"Infestation disorders (TM2), unspecified",no_range,,
SQ60,Pseudo poisoning disorder (TM2),no_range,,
SQ61,Artificial poison disorder (TM2),no_range,,
SQ6Y,Other specified poisoning disorders (TM2),no_range,,
SQ6Z,"Poisoning disorders (TM2), unspecified",no_range,,
SQ80,Inadequate diet disorders (TM2),no_range,,
SQ8Y,Other specified external factors disorders (TM2),no_range,,
SQ8Z,"External factors disorders (TM2), unspecified",no_range,,
SR00,Marasmus disorder (TM2),no_range,,
SR01,Bed wetting disorder (TM2),no_range,,
SR02,Infantile dysentry disorder (TM2),no_range,,
SR03,Infantile epilepsy disorder (TM2),no_range,,
SR04,Ophthalmia neonatarum disorder (TM2),no_range,,
SR05,Childhood malnutrition disorder (TM2),no_range,,
SR06,Oral thrush in babies disorder (TM2),no_range,,
SR0Y,Other specified childhood disorders (TM2),no_range,,
SR0Z,"Childhood disorders (TM2), unspecified",no_range,,
SR10,Vitiation of vāta pattern (TM2),no_range,,
SR11,Accumulation of Vata pattern (TM2),no_range,,
SR12,Aggravation of vata pattern (TM2),no_range,,
SR13,Spreading of vata pattern (TM2),no_range,,
SR14,Depletion of vata pattern (TM2),no_range,,
SR15,Vitiation of pitta pattern (TM2),no_range,,
SR16,Accumulation of pitta pattern (TM2),no_range,,
SR17,Aggravation of pitta pattern (TM2),no_range,,
SR18,Spreading of pitta pattern (TM2),no_range,,
SR19,Depletion of pitta pattern (TM2),no_range,,
SR1A,Vitiation of kapha pattern (TM2),no_range,,
SR1B,Accumulation of kapha pattern (TM2),no_range,,
SR1C,Aggravation of kapha pattern (TM2),no_range,,
SR1D,Spreading of kapha pattern (TM2),no_range,,
SR1E,Depletion of kapha pattern (TM2),no_range,,
SR1F,Increase of Vaḷi pattern (TM2),no_range,,
SR1G,Increase of Aẕal pattern (TM2),no_range,,
SR1H,Increase of Aiyam pattern (TM2),no_range,,
SR1J,Decrease of Vaḷi pattern (TM2),no_range,,
SR1K,Decrease of Aẕal pattern (TM2),no_range,,
SR1L,Decrease of Aiyam pattern (TM2),no_range,,
SR1M,Predominance of Dam pattern (TM2),no_range,,
SR1N,Predominance of Ṣafrā’ pattern (TM2),no_range,,
SR1P,Predominance of Balgham pattern (TM2),no_range,,
SR1Q,Predominance of Sawdā’ pattern (TM2),no_range,,
SR1R,Blood thickening pattern (TM2),no_range,,
SR1S,Blood thinning pattern (TM2),no_range,,
SR1T,Blood deficiency pattern (TM2),no_range,,
SR1U,Blood hyperviscosity pattern (TM2),no_range,,
SR1V,Spoilage of humors pattern (TM2),no_range,,
SR1W,Burning of humors pattern (TM2),no_range,,
SR1X,Thickening of humors pattern (TM2),no_range,,
SR20,Pattern of occlusion (TM2),no_range,,
SR2Y,Other specified functional elements and humoral derangement patterns (TM2),no_range,,
SR2Z,"Functional elements and humoral derangement patterns (TM2), unspecified",no_range,,
SR40,Vitiation of 'primary structural components of the body' pattern (TM2),no_range,,
SR41,Aggravation of primary circulating nutrient fluid pattern (TM2),no_range,,
SR42,Depletion of primary circulating nutrient fluid pattern (TM2),no_range,,
SR43,Morbid increase of blood pattern (TM2),no_range,,
SR44,Depletion of blood pattern (TM2),no_range,,
SR45,Excessive increase of muscular tissues pattern (TM2),no_range,,
SR46,Depletion of muscular tissues pattern (TM2),no_range,,
SR47,Increase of adipose tissues pattern (TM2),no_range,,
SR48,Depletion of adipose tissues pattern (TM2),no_range,,
SR49,Increase of bone tissues pattern (TM2),no_range,,
SR4A,Depletion of bone tissues pattern (TM2),no_range,,
SR4B,Increase of bone marrow pattern (TM2),no_range,,
SR4C,Depletion of bone marrow pattern (TM2),no_range,,
SR4D,Increase of reproductive tissues and semen pattern (TM2),no_range,,
SR4E,Depletion of reproductive tissues and semen pattern (TM2),no_range,,
SR4F,Diminution of Ojas pattern (TM2),no_range,,
SR4G,Derangement of Ojas pattern (TM2),no_range,,
SR4H,Dislodgement of Ojas pattern (TM2),no_range,,
SR4J,Increased menstrual flow pattern (TM2),no_range,,
SR4K,Diminution of menstrual flow pattern (TM2),no_range,,
SR4L,Increased secretion of breast milk pattern (TM2),no_range,,
SR4M,Decreased secretion of breast milk pattern (TM2),no_range,,
SR50,Derangement of channels carrying essense of digested food pattern (TM2),no_range,,
SR51,Derangement of channels enriching blood pattern (TM2),no_range,,
SR52,Derangement of channels enriching muscle tissue pattern (TM2),no_range,,
SR53,Derangement of channels carrying fat pattern (TM2),no_range,,
SR54,Derangement of channels enriching bone pattern (TM2),no_range,,
SR55,Derangement of channels enriching bone marrow pattern (TM2),no_range,,
SR56,Derangement of channels enriching seminal fluid pattern (TM2),no_range,,
SR57,Derangement of channels enriching vital life force pattern (TM2),no_range,,
SR58,Derangement of channels for fluid circulation pattern (TM2),no_range,,
SR59,Derangement of digestive tract pattern (TM2),no_range,,
SR5A,Derangement of channels of faeces pattern (TM2),no_range,,
SR5B,Derangement of urinary tract pattern (TM2),no_range,,
SR5C,Derangement of channels producing sweat pattern (TM2),no_range,,
SR5D,Derangement of channels enriching breast milk pattern (TM2),no_range,,
SR5E,Derangement of mind related channels pattern (TM2),no_range,,
SR5Y,Other specified derangement of channels pattern (TM2),no_range,,
SR5Z,"Derangement of channels pattern (TM2), unspecified",no_range,,
SR60,Increase of female reproductive tissue pattern (TM2),no_range,,
SR61,Decrease of female reproductive tissue pattern (TM2),no_range,,
SR62,Pattern resulting in abnormal number of organs and appendages (TM2),no_range,,
SR63,Pattern of abnormal positioning of organs and appendages (TM2),no_range,,
SR64,Pattern of abnormal relative position of organs (TM2),no_range,,
SR65,Loss of continuity pattern (TM2),no_range,,
SR66,Rīḥ pattern (TM2),no_range,,
SR67,Bukhārāt pattern (TM2),no_range,,
SR68,Compound pattern (TM2),no_range,,
SR69,Pattern of quantity (TM2),no_range,,
SR6Y,Other specified physical constituent derangement patterns (TM2),no_range,,
SR6Z,"Physical constituent derangement patterns (TM2), unspecified",no_range,,
SR80,Morbid increase of feces pattern (TM2),no_range,,
SR81,Depletion of faeces pattern (TM2),no_range,,
SR82,Excessive urine pattern (TM2),no_range,,
SR83,Reduced urine pattern (TM2),no_range,,
SR84,Hyperhidrosis pattern (TM2),no_range,,
SR85,Anhidrosis pattern (TM2),no_range,,
SR86,Faeces with undigested food residues pattern (TM2),no_range,,
SR87,Urine of over heat pattern (TM2),no_range,,
SR88,Urine colour of excessive cold pattern (TM2),no_range,,
SR89,"Urine colour of excessive depravement of Vaḷi, Aẕal and Aiyam pattern (TM2)",no_range,,
SR8A,Urine like colour of raw-meat washings pattern (TM2),no_range,,
SR8B,Delayed passing of stool pattern (TM2),no_range,,
SR8C,Dry stool pattern (TM2),no_range,,
SR8D,Larger quantity of stool pattern (TM2),no_range,,
SR8E,Sharp smelling sweat pattern (TM2),no_range,,
SR8F,Sour smelling sweat pattern (TM2),no_range,,
SR8G,Sweat of thick consistency pattern (TM2),no_range,,
SR8H,Sweat of thin consistency pattern (TM2),no_range,,
SR8J,Lack of sweat pattern (TM2),no_range,,
SR8K,Excess of sputum pattern (TM2),no_range,,
SR8L,Lack of sputum pattern (TM2),no_range,,
SR8M,Moderate quantity of sputum during convalescence pattern (TM2),no_range,,
SR8N,Excess of sweat pattern due to decreased vitality (TM2),no_range,,
SR8Y,Other specified excretory products derangement patterns (TM2),no_range,,
SR8Z,"Excretory products derangement patterns (TM2), unspecified",no_range,,
SS10,Derangement of digestive power pattern (TM2),no_range,,
SS11,Irregular digestive power pattern (TM2),no_range,,
SS12,Elevated digestive power pattern (TM2),no_range,,
SS13,Subdued digestive power pattern (TM2),no_range,,
SS14,Highly elevated digestive power pattern (TM2),no_range,,
SS15,"State of incomplete digestion, transformation or metabolism pattern (TM2)",no_range,,
SS16,Natural digestive fire pattern (TM2),no_range,,
SS17,Strong digestive fire pattern (TM2),no_range,,
SS18,Toxic digestive fire pattern (TM2),no_range,,
SS19,Weak digestive fire pattern (TM2),no_range,,
SS1Y,Other specified digestive fire based patterns (TM2),no_range,,
SS1Z,"Digestive fire based patterns (TM2), unspecified",no_range,,
SS20,Suppression of breath pattern (TM2),no_range,,
SS21,Suppression of yawning pattern (TM2),no_range,,
SS22,Suppression of hunger and thirst together pattern (TM2),no_range,,
SS23,Suppression of semen pattern (TM2),no_range,,
SS24,Suppression of cough pattern (TM2),no_range,,
SS25,Suppression of micturition pattern (TM2),no_range,,
SS26,Suppression of sleep pattern (TM2),no_range,,
SS27,Suppression of sneeze pattern (TM2),no_range,,
SS28,Suppression of tears pattern (TM2),no_range,,
SS29,Suppression of vomiting pattern (TM2),no_range,,
SS2A,Suppression of stool pattern (TM2),no_range,,
SS2B,Supression of exertional hyperpnea pattern (TM2),no_range,,
SS2C,Suppression of hunger pattern (TM2),no_range,,
SS2D,Suppression of thirst pattern (TM2),no_range,,
SS2E,Suppression of flatus pattern (TM2),no_range,,
SS2F,Pattern of humour accumulated with air (TM2),no_range,,
SS2G,Pattern of humour accumulated with excess cold (TM2),no_range,,
SS2H,Pattern of humour accumulated with excess heat (TM2),no_range,,
SS2Y,Other specified chronic accumulation patterns (TM2),no_range,,
SS2Z,"Chronic accumulation patterns (TM2), unspecified",no_range,,
SS30,Physical faculties derangement pattern (TM2),no_range,,
SS31,Nutritive faculty derangement pattern (TM2),no_range,,
SS32,Collecting faculty derangement pattern (TM2),no_range,,
SS33,Adhesive faculty derangement pattern (TM2),no_range,,
SS34,Assimilation faculty derangement pattern (TM2),no_range,,
SS35,Absorptive faculty derangement pattern (TM2),no_range,,
SS36,Retentive faculty derangement pattern (TM2),no_range,,
SS37,Digestive faculty derangement pattern (TM2),no_range,,
SS38,Expulsive faculty derangement pattern (TM2),no_range,,
SS39,Growth faculty derangement pattern (TM2),no_range,,
SS3A,Reproductive faculties derangement pattern (TM2),no_range,,
SS3B,Vital faculty derangement pattern (TM2),no_range,,
SS3C,Psychic faculties derangement pattern (TM2),no_range,,
SS3D,Debility of organs pattern (TM2),no_range,,
SS3E,Innate heat weakness pattern (TM2),no_range,,
SS3F,Disruption of innate heat pattern (TM2),no_range,,
SS3G,Weakness of psychic spirit pattern (TM2),no_range,,
SS3H,Weakness of natural spirit pattern (TM2),no_range,,
SS3J,Weakness of vital spirit pattern (TM2),no_range,,
SS3Y,Other specified power derangement patterns (TM2),no_range,,
SS3Z,"Power derangement patterns (TM2), unspecified",no_range,,
SS4Y,Other specified power derangement and chronic accumulation patterns (TM2),no_range,,
SS4Z,"Power derangement and chronic accumulation patterns (TM2), unspecified",no_range,,
SS50,Vata constitution pattern (TM2),no_range,,
SS51,Pitta constitution pattern (TM2),no_range,,
SS52,Kapha constitution pattern (TM2),no_range,,
SS53,Vata-Pitta constitution pattern (TM2),no_range,,
SS54,Pitta-Kapha constitution pattern (TM2),no_range,,
SS55,Kapha-Vata constitution pattern (TM2),no_range,,
SS56,Body constitution with a predominance of all three dosha pattern (TM2),no_range,,
SS57,Vaḷi body constitution pattern (TM2),no_range,,
SS58,Aẕal body constitution pattern (TM2),no_range,,
SS59,Aiyam body constitution pattern (TM2),no_range,,
SS5A,Vaḷi-predominant Aẕal body constitution pattern (TM2),no_range,,
SS5B,Vaḷi-predominant Aiyam body constitution pattern (TM2),no_range,,
SS5C,Aẕal-predominant Vaḷi body constitution pattern (TM2),no_range,,
SS5D,Aẕal-predominant Aiyam body constitution pattern (TM2),no_range,,
SS5E,Aiya-predominant Aẕal body constitution pattern (TM2),no_range,,
SS5F,Aiya-predominant Vaḷi body constitution pattern (TM2),no_range,,
SS5Y,Other specified constitution patterns (TM2),no_range,,
SS5Z,"Constitution patterns (TM2), unspecified",no_range,,
SS60,"Personality with a calm, composed mindset (TM2)",no_range,,
SS61,"Personality with an agitated, reactive mindset (TM2)",no_range,,
SS62,"Personality with a confused, negative mindset (TM2)",no_range,,
SS6Y,Other specified personality patterns (TM2),no_range,,
SS6Z,"Personality patterns (TM2), unspecified",no_range,,
SS70,Human temperament pattern (TM2),no_range,,
SS71,Temperament according to age pattern (TM2),no_range,,
SS72,Dam predominant temperament pattern (TM2),no_range,,
SS73,Ṣafrā’ predominant temperament pattern (TM2),no_range,,
SS74,Balgham predominant temperament pattern (TM2),no_range,,
SS75,Sawdā’ predominant temperament pattern (TM2),no_range,,
SS7Y,Other specified temperament based patterns (TM2),no_range,,
SS7Z,"Temperament based patterns (TM2), unspecified",no_range,,
SS80,Kapha predominant age pattern (TM2),no_range,,
SS81,Pitta predominant age pattern (TM2),no_range,,
SS82,Vata predominant age pattern (TM2),no_range,,
SS83,Childhood age pattern (TM2),no_range,,
SS84,Adult age pattern (TM2),no_range,,
SS85,Old age pattern (TM2),no_range,,
SS86,Hot and moist predominant temperament age pattern (TM2),no_range,,
SS87,Hot predominant temperament with lesser degree of moistness age pattern (TM2),no_range,,
SS88,Cold and dry predominant temperament age pattern (TM2),no_range,,
SS89,Cold predominant temperament with greater degree of dryness age pattern (TM2),no_range,,
SS8Y,Other specified age dependent patterns (TM2),no_range,,
SS8Z,"Age dependent patterns (TM2), unspecified",no_range,,
ST00,Abnormal temperament pattern (TM2),no_range,,
ST01,Simple morbid temperament pattern (TM2),no_range,,
ST02,Simple abnormal temperament without substance pattern (TM2),no_range,,
ST03,Abnormal hot temperament pattern (TM2),no_range,,
ST04,Abnormal cold temperament pattern (TM2),no_range,,
ST05,Abnormal moist temperament pattern (TM2),no_range,,
ST06,Abnormal dry temperament pattern (TM2),no_range,,
ST07,Abnormal temperament associated with substance pattern (TM2),no_range,,
ST08,Abnormal hot temperament with substance pattern (TM2),no_range,,
ST09,Abnormal cold temperament with substance pattern (TM2),no_range,,
ST0A,Abnormal moist temperament with substance pattern (TM2),no_range,,
ST0B,Abnormal dry temperament with substance pattern (TM2),no_range,,
ST0C,Compound morbid temperament pattern (TM2),no_range,,
ST0D,Simple compound abnormal temperament pattern (TM2),no_range,,
ST0E,Simple hot and moist abnormal temperament pattern (TM2),no_range,,
ST0F,Simple hot and dry abnormal temperament pattern (TM2),no_range,,
ST0G,Simple cold and moist abnormal temperament pattern (TM2),no_range,,
ST0H,Simple cold and dry abnormal temperament pattern (TM2),no_range,,
ST0J,Compound abnormal temperament associated with substance pattern (TM2),no_range,,
ST0K,Abnormal hot and moist temperament associated with substance pattern (TM2),no_range,,
ST0L,Abnormal hot and dry temperament associated with substance pattern (TM2),no_range,,
ST0M,Abnormal cold and moist temperament associated with substance pattern (TM2),no_range,,
ST0N,Abnormal cold and dry temperament associated with substance pattern (TM2),no_range,,
ST0P,Stable abnormal temperament pattern (TM2),no_range,,
ST0Q,Unstable abnormal temperament pattern (TM2),no_range,,
ST0R,Thickening of moisture pattern (TM2),no_range,,
ST0S,Presence of foreign moisture pattern (TM2),no_range,,
ST0T,Thinning of moistures pattern (TM2),no_range,,
ST0U,Infection of moistures pattern (TM2),no_range,,
ST0V,Change of temperament of psychic Rūḥ pattern (TM2),no_range,,
ST0W,Predominance of hotness pattern (TM2),no_range,,
ST0X,Predominance of coldness pattern (TM2),no_range,,
ST10,Predominance of moistness pattern (TM2),no_range,,
ST11,Predominance of dryness pattern (TM2),no_range,,
ST1Y,Other specified body constitution and temperament patterns (TM2),no_range,,
ST1Z,"Body constitution and temperament patterns (TM2), unspecified",no_range,,
ST20,Injury pattern in the varmam or marmam (TM2),no_range,,
ST2Y,Other specified varmam and Marmam patterns (TM2),no_range,,
ST2Z,"Varmam and Marmam patterns (TM2), unspecified",no_range,,
VD00,Attention functions [WHODAS],no_range,,
VD01,Memory functions [WHODAS],no_range,,
VD02,Solving problems [WHODAS],no_range,,
VD03,Basic learning [WHODAS],no_range,,
VD04,Communicating with - receiving - spoken messages [WHODAS],no_range,,
VD05,Conversation [WHODAS],no_range,,
VD10,Maintaining a standing position [WHODAS],no_range,,
VD11,Changing body position - standing [WHODAS],no_range,,
VD12,Moving around within the home [WHODAS],no_range,,
VD13,Moving around outside the home and other buildings [WHODAS],no_range,,
VD14,Walking [WHODAS],no_range,,
VD20,Washing oneself [WHODAS],no_range,,
VD21,Dressing [WHODAS],no_range,,
VD22,Eating [WHODAS],no_range,,
VD23,Carrying out daily routine [WHODAS],no_range,,
VD30,Relating with strangers [WHODAS],no_range,,
VD31,Informal relationship with friends - maintaining [WHODAS],no_range,,
VD32,Family relationships [WHODAS],no_range,,
VD33,Informal relationship with friends - making new friends [WHODAS],no_range,,
VD34,Intimate relationships [WHODAS],no_range,,
VD40,Taking care of household responsibilities [WHODAS],no_range,,
VD41,Doing most important household tasks [WHODAS],no_range,,
VD42,Doing housework [WHODAS],no_range,,
VD42.0,Getting all needed housework done [WHODAS],no_range,,
VD42.1,Getting household work done quickly [WHODAS],no_range,,
VD42.Y,Other specified doing housework [WHODAS],no_range,,
VD42.Z,"Doing housework [WHODAS], unspecified",no_range,,
VD43,Remunerative employment [WHODAS],no_range,,
VD43.0,Difficulties in daily work or school [WHODAS],no_range,,
VD43.1,Doing most important work or school task [WHODAS],no_range,,
VD43.2,Getting all needed work or school work done [WHODAS],no_range,,
VD43.3,Getting remunerative work or school work done quickly [WHODAS],no_range,,
VD43.Y,Other specified remunerative employment [WHODAS],no_range,,
VD43.Z,"Remunerative employment [WHODAS], unspecified",no_range,,
VD50,Recreation and leisure [WHODAS],no_range,,
VD51,Problems by barriers [WHODAS],no_range,,
VD52,Human rights [WHODAS],no_range,,
VD53,Time spent on health condition [WHODAS],no_range,,
VD54,Emotional effect of health condition [WHODAS],no_range,,
VD55,Health drain on financial resources [WHODAS],no_range,,
VD56,Health problems causing family problems [WHODAS],no_range,,
VD57,Problems in relaxation or pleasure [WHODAS],no_range,,
VE00,Seeing and related functions [BMDS],no_range,,
VE01,Hearing and vestibular functions [BMDS],no_range,,
VE10,Energy and drive functions [BMDS],no_range,,
VE11,Sleep functions [BMDS],no_range,,
VE12,Emotional functions [BMDS],no_range,,
VE13,Attention functions [BMDS],no_range,,
VE14,Memory functions [BMDS],no_range,,
VE20,Sensation of pain [BMDS],no_range,,
VV00,Energy and drive functions,no_range,,
VV01,Sleep functions,no_range,,
VV02,Attention functions,no_range,,
VV03,Memory functions,no_range,,
VV04,Emotional functions,no_range,,
VV0Y,Other specified mental functions,no_range,,
VV0Z,"Mental functions, unspecified",no_range,,
VV10,Seeing and related functions,no_range,,
VV11,Hearing and vestibular functions,no_range,,
VV12,Sensation of pain,no_range,,
VV1Y,Other specified sensory functions and pain,no_range,,
VV1Z,"Sensory functions and pain, unspecified",no_range,,
VV20,Voice functions,no_range,,
VV2Y,Other specified voice and speech functions,no_range,,
VV2Z,"Voice and speech functions, unspecified",no_range,,
VV30,Exercise tolerance functions,no_range,,
VV3Y,"Other specified functions of the cardiovascular, haematological, immunological and respiratory systems",no_range,,
VV3Z,"Functions of the cardiovascular, haematological, immunological and respiratory systems, unspecified",no_range,,
VV40,Functions related to the digestive system,no_range,,
VV4Y,"Other specified functions of the digestive, metabolic and endocrine systems",no_range,,
VV4Z,"Functions of the digestive, metabolic and endocrine systems, unspecified",no_range,,
VV50,Urination functions,no_range,,
VV51,Sexual functions,no_range,,
VV5Y,Other specified genitourinary and reproductive functions,no_range,,
VV5Z,"Genitourinary and reproductive functions, unspecified",no_range,,
VV60,Mobility of joint functions,no_range,,
VV61,Muscle power functions,no_range,,
VV6Y,Other specified neuromusculoskeletal and movement-related functions,no_range,,
VV6Z,"Neuromusculoskeletal and movement-related functions, unspecified",no_range,,
VV70,Functions of the skin,no_range,,
VV7Y,Other specified functions of the skin and related structures,no_range,,
VV7Z,"Functions of the skin and related structures, unspecified",no_range,,
VV80,Basic learning,no_range,,
VV81,Solving problems,no_range,,
VV8Y,Other specified learning and applying knowledge,no_range,,
VV8Z,"Learning and applying knowledge, unspecified",no_range,,
VV90,Carrying out daily routine,no_range,,
VV91,Handling stress and other psychological demands,no_range,,
VV9Y,Other specified general tasks and demands,no_range,,
VV9Z,"General tasks and demands, unspecified",no_range,,
VW00,Communicating with - receiving - spoken messages,no_range,,
VW01,Conversation,no_range,,
VW0Y,Other specified communication,no_range,,
VW0Z,"Communication, unspecified",no_range,,
