uri,code,title,class_kind,semantic_level,depth,is_leaf,is_three_character_code,is_terminal_code,chapter_code,chapter_title,block_code,block_title,three_character_code,three_character_title,final_code,final_title
http://id.who.int/icd/release/10/2019/V06.0,V06.0,Pedestrian injured in collision with other nonmotor vehicle : nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V06,Pedestrian injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V06.1,V06.1,Pedestrian injured in collision with other nonmotor vehicle : traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V06,Pedestrian injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V09.1,V09.1,Pedestrian injured in unspecified nontraffic accident,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V09,Pedestrian injured in other and unspecified transport accidents,V09.1,Pedestrian injured in unspecified nontraffic accident
http://id.who.int/icd/release/10/2019/V09.0,V09.0,Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V09,Pedestrian injured in other and unspecified transport accidents,V09.0,Pedestrian injured in nontraffic accident involving other and unspecified motor vehicles
http://id.who.int/icd/release/10/2019/V06.9,V06.9,Pedestrian injured in collision with other nonmotor vehicle : unspecified whether traffic or nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V06,Pedestrian injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V09.2,V09.2,Pedestrian injured in traffic accident involving other and unspecified motor vehicles,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V09,Pedestrian injured in other and unspecified transport accidents,V09.2,Pedestrian injured in traffic accident involving other and unspecified motor vehicles
http://id.who.int/icd/release/10/2019/V09.3,V09.3,Pedestrian injured in unspecified traffic accident,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V09,Pedestrian injured in other and unspecified transport accidents,V09.3,Pedestrian injured in unspecified traffic accident
http://id.who.int/icd/release/10/2019/V10.0,V10.0,Pedal cyclist injured in collision with pedestrian or animal : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V10,Pedal cyclist injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V10.1,V10.1,Pedal cyclist injured in collision with pedestrian or animal : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V10,Pedal cyclist injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V10.2,V10.2,Pedal cyclist injured in collision with pedestrian or animal : unspecified pedal cyclist injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V10,Pedal cyclist injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V10.3,V10.3,Pedal cyclist injured in collision with pedestrian or animal : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V10,Pedal cyclist injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V09.9,V09.9,Pedestrian injured in unspecified transport accident,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V09,Pedestrian injured in other and unspecified transport accidents,V09.9,Pedestrian injured in unspecified transport accident
http://id.who.int/icd/release/10/2019/V10.4,V10.4,Pedal cyclist injured in collision with pedestrian or animal : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V10,Pedal cyclist injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V10.5,V10.5,Pedal cyclist injured in collision with pedestrian or animal : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V10,Pedal cyclist injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V10.9,V10.9,Pedal cyclist injured in collision with pedestrian or animal : unspecified pedal cyclist injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V10,Pedal cyclist injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V11.0,V11.0,Pedal cyclist injured in collision with other pedal cycle : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V11,Pedal cyclist injured in collision with other pedal cycle,,
http://id.who.int/icd/release/10/2019/V11.1,V11.1,Pedal cyclist injured in collision with other pedal cycle : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V11,Pedal cyclist injured in collision with other pedal cycle,,
http://id.who.int/icd/release/10/2019/V11.2,V11.2,Pedal cyclist injured in collision with other pedal cycle : unspecified pedal cyclist injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V11,Pedal cyclist injured in collision with other pedal cycle,,
http://id.who.int/icd/release/10/2019/V11.4,V11.4,Pedal cyclist injured in collision with other pedal cycle : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V11,Pedal cyclist injured in collision with other pedal cycle,,
http://id.who.int/icd/release/10/2019/V11.3,V11.3,Pedal cyclist injured in collision with other pedal cycle : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V11,Pedal cyclist injured in collision with other pedal cycle,,
http://id.who.int/icd/release/10/2019/V11.5,V11.5,Pedal cyclist injured in collision with other pedal cycle : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V11,Pedal cyclist injured in collision with other pedal cycle,,
http://id.who.int/icd/release/10/2019/V11.9,V11.9,Pedal cyclist injured in collision with other pedal cycle : unspecified pedal cyclist injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V11,Pedal cyclist injured in collision with other pedal cycle,,
http://id.who.int/icd/release/10/2019/V12.0,V12.0,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V12,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V12.1,V12.1,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V12,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V12.4,V12.4,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V12,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V12.2,V12.2,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle : unspecified pedal cyclist injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V12,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V12.3,V12.3,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V12,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V12.5,V12.5,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V12,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V12.9,V12.9,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle : unspecified pedal cyclist injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V12,Pedal cyclist injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V13.1,V13.1,"Pedal cyclist injured in collision with car, pick-up truck or van : passenger injured in nontraffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V13,"Pedal cyclist injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V13.0,V13.0,"Pedal cyclist injured in collision with car, pick-up truck or van : driver injured in nontraffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V13,"Pedal cyclist injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V13.2,V13.2,"Pedal cyclist injured in collision with car, pick-up truck or van : unspecified pedal cyclist injured in nontraffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V13,"Pedal cyclist injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V13.3,V13.3,"Pedal cyclist injured in collision with car, pick-up truck or van : person injured while boarding or alighting",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V13,"Pedal cyclist injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V13.4,V13.4,"Pedal cyclist injured in collision with car, pick-up truck or van : driver injured in traffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V13,"Pedal cyclist injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V13.9,V13.9,"Pedal cyclist injured in collision with car, pick-up truck or van : unspecified pedal cyclist injured in traffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V13,"Pedal cyclist injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V14.0,V14.0,Pedal cyclist injured in collision with heavy transport vehicle or bus : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V14,Pedal cyclist injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V13.5,V13.5,"Pedal cyclist injured in collision with car, pick-up truck or van : passenger injured in traffic accident",modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V13,"Pedal cyclist injured in collision with car, pick-up truck or van",,
http://id.who.int/icd/release/10/2019/V14.1,V14.1,Pedal cyclist injured in collision with heavy transport vehicle or bus : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V14,Pedal cyclist injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V14.2,V14.2,Pedal cyclist injured in collision with heavy transport vehicle or bus : unspecified pedal cyclist injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V14,Pedal cyclist injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V14.3,V14.3,Pedal cyclist injured in collision with heavy transport vehicle or bus : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V14,Pedal cyclist injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V14.4,V14.4,Pedal cyclist injured in collision with heavy transport vehicle or bus : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V14,Pedal cyclist injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V14.5,V14.5,Pedal cyclist injured in collision with heavy transport vehicle or bus : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V14,Pedal cyclist injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V14.9,V14.9,Pedal cyclist injured in collision with heavy transport vehicle or bus : unspecified pedal cyclist injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V14,Pedal cyclist injured in collision with heavy transport vehicle or bus,,
http://id.who.int/icd/release/10/2019/V15.1,V15.1,Pedal cyclist injured in collision with railway train or railway vehicle : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V15,Pedal cyclist injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V15.0,V15.0,Pedal cyclist injured in collision with railway train or railway vehicle : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V15,Pedal cyclist injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V15.2,V15.2,Pedal cyclist injured in collision with railway train or railway vehicle : unspecified pedal cyclist injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V15,Pedal cyclist injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V15.3,V15.3,Pedal cyclist injured in collision with railway train or railway vehicle : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V15,Pedal cyclist injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V15.9,V15.9,Pedal cyclist injured in collision with railway train or railway vehicle : unspecified pedal cyclist injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V15,Pedal cyclist injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V15.4,V15.4,Pedal cyclist injured in collision with railway train or railway vehicle : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V15,Pedal cyclist injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V15.5,V15.5,Pedal cyclist injured in collision with railway train or railway vehicle : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V15,Pedal cyclist injured in collision with railway train or railway vehicle,,
http://id.who.int/icd/release/10/2019/V16.1,V16.1,Pedal cyclist injured in collision with other nonmotor vehicle : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V16,Pedal cyclist injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V16.0,V16.0,Pedal cyclist injured in collision with other nonmotor vehicle : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V16,Pedal cyclist injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V16.2,V16.2,Pedal cyclist injured in collision with other nonmotor vehicle : unspecified pedal cyclist injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V16,Pedal cyclist injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V16.3,V16.3,Pedal cyclist injured in collision with other nonmotor vehicle : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V16,Pedal cyclist injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V16.5,V16.5,Pedal cyclist injured in collision with other nonmotor vehicle : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V16,Pedal cyclist injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V16.4,V16.4,Pedal cyclist injured in collision with other nonmotor vehicle : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V16,Pedal cyclist injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V16.9,V16.9,Pedal cyclist injured in collision with other nonmotor vehicle : unspecified pedal cyclist injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V16,Pedal cyclist injured in collision with other nonmotor vehicle,,
http://id.who.int/icd/release/10/2019/V17.0,V17.0,Pedal cyclist injured in collision with fixed or stationary object : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V17,Pedal cyclist injured in collision with fixed or stationary object,,
http://id.who.int/icd/release/10/2019/V17.1,V17.1,Pedal cyclist injured in collision with fixed or stationary object : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V17,Pedal cyclist injured in collision with fixed or stationary object,,
http://id.who.int/icd/release/10/2019/V17.2,V17.2,Pedal cyclist injured in collision with fixed or stationary object : unspecified pedal cyclist injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V17,Pedal cyclist injured in collision with fixed or stationary object,,
http://id.who.int/icd/release/10/2019/V17.3,V17.3,Pedal cyclist injured in collision with fixed or stationary object : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V17,Pedal cyclist injured in collision with fixed or stationary object,,
http://id.who.int/icd/release/10/2019/V17.4,V17.4,Pedal cyclist injured in collision with fixed or stationary object : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V17,Pedal cyclist injured in collision with fixed or stationary object,,
http://id.who.int/icd/release/10/2019/V17.9,V17.9,Pedal cyclist injured in collision with fixed or stationary object : unspecified pedal cyclist injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V17,Pedal cyclist injured in collision with fixed or stationary object,,
http://id.who.int/icd/release/10/2019/V17.5,V17.5,Pedal cyclist injured in collision with fixed or stationary object : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V17,Pedal cyclist injured in collision with fixed or stationary object,,
http://id.who.int/icd/release/10/2019/V18.0,V18.0,Pedal cyclist injured in noncollision transport accident : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V18,Pedal cyclist injured in noncollision transport accident,,
http://id.who.int/icd/release/10/2019/V18.1,V18.1,Pedal cyclist injured in noncollision transport accident : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V18,Pedal cyclist injured in noncollision transport accident,,
http://id.who.int/icd/release/10/2019/V18.2,V18.2,Pedal cyclist injured in noncollision transport accident : unspecified pedal cyclist injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V18,Pedal cyclist injured in noncollision transport accident,,
http://id.who.int/icd/release/10/2019/V18.3,V18.3,Pedal cyclist injured in noncollision transport accident : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V18,Pedal cyclist injured in noncollision transport accident,,
http://id.who.int/icd/release/10/2019/V18.4,V18.4,Pedal cyclist injured in noncollision transport accident : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V18,Pedal cyclist injured in noncollision transport accident,,
http://id.who.int/icd/release/10/2019/V18.5,V18.5,Pedal cyclist injured in noncollision transport accident : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V18,Pedal cyclist injured in noncollision transport accident,,
http://id.who.int/icd/release/10/2019/V18.9,V18.9,Pedal cyclist injured in noncollision transport accident : unspecified pedal cyclist injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V18,Pedal cyclist injured in noncollision transport accident,,
http://id.who.int/icd/release/10/2019/V19.1,V19.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V19,Pedal cyclist injured in other and unspecified transport accidents,V19.1,Passenger injured in collision with other and unspecified motor vehicles in nontraffic accident
http://id.who.int/icd/release/10/2019/V19.3,V19.3,Pedal cyclist [any] injured in unspecified nontraffic accident,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V19,Pedal cyclist injured in other and unspecified transport accidents,V19.3,Pedal cyclist [any] injured in unspecified nontraffic accident
http://id.who.int/icd/release/10/2019/V19.0,V19.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V19,Pedal cyclist injured in other and unspecified transport accidents,V19.0,Driver injured in collision with other and unspecified motor vehicles in nontraffic accident
http://id.who.int/icd/release/10/2019/V19.2,V19.2,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in nontraffic accident,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V19,Pedal cyclist injured in other and unspecified transport accidents,V19.2,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in nontraffic accident
http://id.who.int/icd/release/10/2019/V19.4,V19.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V19,Pedal cyclist injured in other and unspecified transport accidents,V19.4,Driver injured in collision with other and unspecified motor vehicles in traffic accident
http://id.who.int/icd/release/10/2019/V19.5,V19.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V19,Pedal cyclist injured in other and unspecified transport accidents,V19.5,Passenger injured in collision with other and unspecified motor vehicles in traffic accident
http://id.who.int/icd/release/10/2019/V19.6,V19.6,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in traffic accident,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V19,Pedal cyclist injured in other and unspecified transport accidents,V19.6,Unspecified pedal cyclist injured in collision with other and unspecified motor vehicles in traffic accident
http://id.who.int/icd/release/10/2019/V19.8,V19.8,Pedal cyclist [any] injured in other specified transport accidents,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V19,Pedal cyclist injured in other and unspecified transport accidents,V19.8,Pedal cyclist [any] injured in other specified transport accidents
http://id.who.int/icd/release/10/2019/V19.9,V19.9,Pedal cyclist [any] injured in unspecified traffic accident,category,final_code,6,true,false,true,XX,External causes of morbidity and mortality,V01-X59,Accidents,V19,Pedal cyclist injured in other and unspecified transport accidents,V19.9,Pedal cyclist [any] injured in unspecified traffic accident
http://id.who.int/icd/release/10/2019/V20.1,V20.1,Motorcycle rider injured in collision with pedestrian or animal : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V20,Motorcycle rider injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V20.2,V20.2,Motorcycle rider injured in collision with pedestrian or animal : unspecified motorcycle rider injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V20,Motorcycle rider injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V20.3,V20.3,Motorcycle rider injured in collision with pedestrian or animal : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V20,Motorcycle rider injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V20.0,V20.0,Motorcycle rider injured in collision with pedestrian or animal : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V20,Motorcycle rider injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V20.4,V20.4,Motorcycle rider injured in collision with pedestrian or animal : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V20,Motorcycle rider injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V20.5,V20.5,Motorcycle rider injured in collision with pedestrian or animal : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V20,Motorcycle rider injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V20.9,V20.9,Motorcycle rider injured in collision with pedestrian or animal : unspecified motorcycle rider injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V20,Motorcycle rider injured in collision with pedestrian or animal,,
http://id.who.int/icd/release/10/2019/V21.0,V21.0,Motorcycle rider injured in collision with pedal cycle : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V21,Motorcycle rider injured in collision with pedal cycle,,
http://id.who.int/icd/release/10/2019/V21.1,V21.1,Motorcycle rider injured in collision with pedal cycle : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V21,Motorcycle rider injured in collision with pedal cycle,,
http://id.who.int/icd/release/10/2019/V21.2,V21.2,Motorcycle rider injured in collision with pedal cycle : unspecified motorcycle rider injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V21,Motorcycle rider injured in collision with pedal cycle,,
http://id.who.int/icd/release/10/2019/V21.3,V21.3,Motorcycle rider injured in collision with pedal cycle : person injured while boarding or alighting,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V21,Motorcycle rider injured in collision with pedal cycle,,
http://id.who.int/icd/release/10/2019/V21.5,V21.5,Motorcycle rider injured in collision with pedal cycle : passenger injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V21,Motorcycle rider injured in collision with pedal cycle,,
http://id.who.int/icd/release/10/2019/V21.4,V21.4,Motorcycle rider injured in collision with pedal cycle : driver injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V21,Motorcycle rider injured in collision with pedal cycle,,
http://id.who.int/icd/release/10/2019/V21.9,V21.9,Motorcycle rider injured in collision with pedal cycle : unspecified motorcycle rider injured in traffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V21,Motorcycle rider injured in collision with pedal cycle,,
http://id.who.int/icd/release/10/2019/V22.0,V22.0,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle : driver injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V22,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle,,
http://id.who.int/icd/release/10/2019/V22.1,V22.1,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle : passenger injured in nontraffic accident,modifiedcategory,final_code,6,true,false,false,XX,External causes of morbidity and mortality,V01-X59,Accidents,V22,Motorcycle rider injured in collision with two- or three-wheeled motor vehicle,,
