code,title,node_type,semantic_level,parent_code,chapter_code,chapter_title,block_code,block_title,three_character_code,three_character_title,has_children,is_leaf,is_three_character_code,is_detailed_code,is_coding_selectable,sex_selectable,age_group_selectable,policy_status,restriction_note
G24.9,"Dystonia, unspecified",category,detailed_code,G24,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G24,Dystonia,false,true,false,true,,,,unreviewed,
G25,Other extrapyramidal and movement disorders,category,three_character,G20-G26,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G25,Other extrapyramidal and movement disorders,true,false,true,false,,,,unreviewed,
G25.0,Essential tremor,category,detailed_code,G25,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G25,Other extrapyramidal and movement disorders,false,true,false,true,,,,unreviewed,
G25.1,Drug-induced tremor,category,detailed_code,G25,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G25,Other extrapyramidal and movement disorders,false,true,false,true,,,,unreviewed,
G25.2,Other specified forms of tremor,category,detailed_code,G25,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G25,Other extrapyramidal and movement disorders,false,true,false,true,,,,unreviewed,
G25.3,Myoclonus,category,detailed_code,G25,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G25,Other extrapyramidal and movement disorders,false,true,false,true,,,,unreviewed,
G25.4,Drug-induced chorea,category,detailed_code,G25,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G25,Other extrapyramidal and movement disorders,false,true,false,true,,,,unreviewed,
G25.5,Other chorea,category,detailed_code,G25,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G25,Other extrapyramidal and movement disorders,false,true,false,true,,,,unreviewed,
G25.6,Drug-induced tics and other tics of organic origin,category,detailed_code,G25,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G25,Other extrapyramidal and movement disorders,false,true,false,true,,,,unreviewed,
G25.8,Other specified extrapyramidal and movement disorders,category,detailed_code,G25,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G25,Other extrapyramidal and movement disorders,false,true,false,true,,,,unreviewed,
G25.9,"Extrapyramidal and movement disorder, unspecified",category,detailed_code,G25,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G25,Other extrapyramidal and movement disorders,false,true,false,true,,,,unreviewed,
G26,Extrapyramidal and movement disorders in diseases classified elsewhere,category,three_character,G20-G26,VI,Diseases of the nervous system,G20-G26,Extrapyramidal and movement disorders,G26,Extrapyramidal and movement disorders in diseases classified elsewhere,false,true,true,false,,,,unreviewed,
G30-G32,Other degenerative diseases of the nervous system,block,block,VI,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,,,true,false,false,false,,,,unreviewed,
G30,Alzheimer disease,category,three_character,G30-G32,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G30,Alzheimer disease,true,false,true,false,,,,unreviewed,
G30.0,Alzheimer disease with early onset,category,detailed_code,G30,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G30,Alzheimer disease,false,true,false,true,,,,unreviewed,
G30.1,Alzheimer disease with late onset,category,detailed_code,G30,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G30,Alzheimer disease,false,true,false,true,,,,unreviewed,
G30.8,Other Alzheimer disease,category,detailed_code,G30,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G30,Alzheimer disease,false,true,false,true,,,,unreviewed,
G30.9,"Alzheimer disease, unspecified",category,detailed_code,G30,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G30,Alzheimer disease,false,true,false,true,,,,unreviewed,
G31,"Other degenerative diseases of nervous system, not elsewhere classified",category,three_character,G30-G32,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G31,"Other degenerative diseases of nervous system, not elsewhere classified",true,false,true,false,,,,unreviewed,
G31.0,Circumscribed brain atrophy,category,detailed_code,G31,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G31,"Other degenerative diseases of nervous system, not elsewhere classified",false,true,false,true,,,,unreviewed,
G31.1,"Senile degeneration of brain, not elsewhere classified",category,detailed_code,G31,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G31,"Other degenerative diseases of nervous system, not elsewhere classified",false,true,false,true,,,,unreviewed,
G31.2,Degeneration of nervous system due to alcohol,category,detailed_code,G31,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G31,"Other degenerative diseases of nervous system, not elsewhere classified",false,true,false,true,,,,unreviewed,
G31.8,Other specified degenerative diseases of nervous system,category,detailed_code,G31,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G31,"Other degenerative diseases of nervous system, not elsewhere classified",false,true,false,true,,,,unreviewed,
G31.9,"Degenerative disease of nervous system, unspecified",category,detailed_code,G31,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G31,"Other degenerative diseases of nervous system, not elsewhere classified",false,true,false,true,,,,unreviewed,
G32,Other degenerative disorders of nervous system in diseases classified elsewhere,category,three_character,G30-G32,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G32,Other degenerative disorders of nervous system in diseases classified elsewhere,true,false,true,false,,,,unreviewed,
G32.0,Subacute combined degeneration of spinal cord in diseases classified elsewhere,category,detailed_code,G32,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G32,Other degenerative disorders of nervous system in diseases classified elsewhere,false,true,false,true,,,,unreviewed,
G32.8,Other specified degenerative disorders of nervous system in diseases classified elsewhere,category,detailed_code,G32,VI,Diseases of the nervous system,G30-G32,Other degenerative diseases of the nervous system,G32,Other degenerative disorders of nervous system in diseases classified elsewhere,false,true,false,true,,,,unreviewed,
G35-G37,Demyelinating diseases of the central nervous system,block,block,VI,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,,,true,false,false,false,,,,unreviewed,
G35,Multiple sclerosis,category,three_character,G35-G37,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G35,Multiple sclerosis,false,true,true,false,,,,unreviewed,
G36,Other acute disseminated demyelination,category,three_character,G35-G37,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G36,Other acute disseminated demyelination,true,false,true,false,,,,unreviewed,
G36.0,Neuromyelitis optica [Devic],category,detailed_code,G36,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G36,Other acute disseminated demyelination,false,true,false,true,,,,unreviewed,
G36.1,Acute and subacute haemorrhagic leukoencephalitis [Hurst],category,detailed_code,G36,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G36,Other acute disseminated demyelination,false,true,false,true,,,,unreviewed,
G36.8,Other specified acute disseminated demyelination,category,detailed_code,G36,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G36,Other acute disseminated demyelination,false,true,false,true,,,,unreviewed,
G36.9,"Acute disseminated demyelination, unspecified",category,detailed_code,G36,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G36,Other acute disseminated demyelination,false,true,false,true,,,,unreviewed,
G37,Other demyelinating diseases of central nervous system,category,three_character,G35-G37,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G37,Other demyelinating diseases of central nervous system,true,false,true,false,,,,unreviewed,
G37.0,Diffuse sclerosis,category,detailed_code,G37,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G37,Other demyelinating diseases of central nervous system,false,true,false,true,,,,unreviewed,
G37.1,Central demyelination of corpus callosum,category,detailed_code,G37,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G37,Other demyelinating diseases of central nervous system,false,true,false,true,,,,unreviewed,
G37.2,Central pontine myelinolysis,category,detailed_code,G37,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G37,Other demyelinating diseases of central nervous system,false,true,false,true,,,,unreviewed,
G37.3,Acute transverse myelitis in demyelinating disease of central nervous system,category,detailed_code,G37,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G37,Other demyelinating diseases of central nervous system,false,true,false,true,,,,unreviewed,
G37.4,Subacute necrotizing myelitis,category,detailed_code,G37,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G37,Other demyelinating diseases of central nervous system,false,true,false,true,,,,unreviewed,
G37.5,Concentric sclerosis [Baló],category,detailed_code,G37,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G37,Other demyelinating diseases of central nervous system,false,true,false,true,,,,unreviewed,
G37.8,Other specified demyelinating diseases of central nervous system,category,detailed_code,G37,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G37,Other demyelinating diseases of central nervous system,false,true,false,true,,,,unreviewed,
G37.9,"Demyelinating disease of central nervous system, unspecified",category,detailed_code,G37,VI,Diseases of the nervous system,G35-G37,Demyelinating diseases of the central nervous system,G37,Other demyelinating diseases of central nervous system,false,true,false,true,,,,unreviewed,
G40-G47,Episodic and paroxysmal disorders,block,block,VI,VI,Diseases of the nervous system,G40-G47,Episodic and paroxysmal disorders,,,true,false,false,false,,,,unreviewed,
G40,Epilepsy,category,three_character,G40-G47,VI,Diseases of the nervous system,G40-G47,Episodic and paroxysmal disorders,G40,Epilepsy,true,false,true,false,,,,unreviewed,
G40.0,Localization-related (focal)(partial) idiopathic epilepsy and epileptic syndromes with seizures of localized onset,category,detailed_code,G40,VI,Diseases of the nervous system,G40-G47,Episodic and paroxysmal disorders,G40,Epilepsy,false,true,false,true,,,,unreviewed,
G40.1,Localization-related (focal)(partial) symptomatic epilepsy and epileptic syndromes with simple partial seizures,category,detailed_code,G40,VI,Diseases of the nervous system,G40-G47,Episodic and paroxysmal disorders,G40,Epilepsy,false,true,false,true,,,,unreviewed,
